team,gymnast,bio_link
San Jose State,Antonia Marquez,https://sjsuspartans.com/sports/womens-gymnastics/roster/player/antonia-marquez
San Jose State,Ariana Castrence,https://sjsuspartans.com/sports/womens-gymnastics/roster/player/ariana-castrence
San Jose State,Brooke Young,https://sjsuspartans.com/sports/womens-gymnastics/roster/player/brooke-young
San Jose State,Cameron Kelperis,https://sjsuspartans.com/sports/womens-gymnastics/roster/season/2020-21/player/cameron-kelperis
San Jose State,Cami Guyer,https://sjsuspartans.com/sports/womens-gymnastics/roster/player/cami-guyer
San Jose State,Carli Orcutt,https://sjsuspartans.com/sports/womens-gymnastics/roster/season/2020-21/player/carli-orcutt
San Jose State,Chelsey Andrada,https://sjsuspartans.com/sports/womens-gymnastics/roster/season/2017/player/chelsey-andrada
San Jose State,Devyn Valuch,https://sjsuspartans.com/sports/womens-gymnastics/roster/player/devyn-valuch
San Jose State,Ellie Pascoe-Long,https://sjsuspartans.com/sports/womens-gymnastics/roster/player/ellie-pascoe-long
San Jose State,Emma Milne,https://sjsuspartans.com/sports/womens-gymnastics/roster/player/emma-milne
San Jose State,Erica Matos,https://sjsuspartans.com/sports/womens-gymnastics/roster/player/erica-matos
San Jose State,Gabrielle De Leon,https://sjsusports.com/sports/mens-gymnastics/roster/gabbie-de-leon/901
San Jose State,Gabrielle Kambur,https://sjsuspartans.com/sports/womens-gymnastics/roster/season/2015/player/gabrielle-kambur
San Jose State,Haleigh Shepard,https://sjsuspartans.com/sports/womens-gymnastics/roster/player/haleigh-shepard
San Jose State,Hannah Gilbert,https://sjsuspartans.com/sports/womens-gymnastics/roster/player/hannah-gilbert
San Jose State,Jada Mazury,https://sjsuspartans.com/sports/womens-gymnastics/roster/player/jada-mazury
San Jose State,Jasmine Henley,https://sjsuspartans.com/sports/womens-gymnastics/roster/season/2022/player/jasmine-henley
San Jose State,Jaudai Lopes,https://sjsuspartans.com/sports/womens-gymnastics/roster/player/jaudai-lopes
San Jose State,Josalyn Ray,https://sjsuspartans.com/sports/womens-gymnastics/roster/player/josalyn-ray
San Jose State,Kaitlin Won,https://sjsuspartans.com/sports/womens-gymnastics/roster/player/kaitlin-won
San Jose State,Kaprece Nadonza,https://sjsuspartans.com/sports/womens-gymnastics/roster/season/2016/player/kaprece-nadonza
San Jose State,Katherine Weyhmiller,https://sjsuspartans.com/sports/womens-gymnastics/roster/player/katherine-weyhmiller
San Jose State,Kendal Watts,https://sjsuspartans.com/sports/womens-gymnastics/roster/season/2017/player/kendal-watts
San Jose State,Kiley Field,https://sjsuspartans.com/sports/womens-gymnastics/roster/season/2014/player/kiley-field
San Jose State,Kyra Cato,https://sjsuspartans.com/sports/womens-gymnastics/roster/player/kyra-cato
San Jose State,Lauren Macpherson,https://sjsuspartans.com/sports/womens-gymnastics/roster/player/lauren-macpherson
San Jose State,Leah Perrino,https://sjsuspartans.com/sports/womens-gymnastics/roster/season/2017/player/leah-perrino
San Jose State,Mackenzie Douglas,https://sjsuspartans.com/sports/womens-gymnastics/roster/player/mackenzie-douglas
San Jose State,Maddie Herr,https://sjsuspartans.com/sports/womens-gymnastics/roster/player/maddie-herr
San Jose State,Madilyn Probst,https://sjsuspartans.com/sports/womens-gymnastics/roster/player/madilyn-probst
San Jose State,Madison Kirsch,https://sjsuspartans.com/sports/womens-gymnastics/roster/player/madison-kirsch
San Jose State,Madison Loomis,https://sjsuspartans.com/sports/womens-gymnastics/roster/player/madison-loomis
San Jose State,Marissa Ashton,https://sjsuspartans.com/sports/womens-gymnastics/roster/player/marissa-ashton
San Jose State,Marissa Unpingco,https://sjsuspartans.com/sports/womens-gymnastics/roster/player/marissa-unpingco
San Jose State,Mercedez Sanchez,https://sjsuspartans.com/sports/womens-gymnastics/roster/player/mercedez-sanchez
San Jose State,Mia Nelson,https://sjsuspartans.com/sports/womens-gymnastics/roster/player/mia-nelson
San Jose State,Micheala Gentry,https://sjsuspartans.com/sports/womens-gymnastics/roster/player/micheala-gentry
San Jose State,Michelle Shalit,https://sjsuspartans.com/sports/womens-gymnastics/roster/player/michelle-shalit
San Jose State,Mikaela Pitts,https://sjsuspartans.com/sports/womens-gymnastics/roster/player/mikaela-pitts
San Jose State,Natasha Forrand,https://sjsuspartans.com/sports/womens-gymnastics/roster/player/natasha-forrand
San Jose State,Nikki Duggan,https://sjsuspartans.com/sports/womens-gymnastics/roster/player/nikki-duggan
San Jose State,Olivia Reardon,https://sjsuspartans.com/sports/womens-gymnastics/roster/player/olivia-reardon
San Jose State,Rachel Heinl,https://sjsuspartans.com/sports/womens-gymnastics/roster/season/2014/player/rachel-heinl
San Jose State,Shyan Phillips,https://sjsuspartans.com/sports/womens-gymnastics/roster/player/shyan-phillips
San Jose State,Simone Adams,https://sjsuspartans.com/sports/womens-gymnastics/roster/player/simone-adams
San Jose State,Sophia Konieczny,https://sjsuspartans.com/sports/womens-gymnastics/roster/player/sophia-konieczny
San Jose State,Stephanie Relova,https://sjsuspartans.com/sports/womens-gymnastics/roster/season/2016/player/stephanie-relova
San Jose State,Taylor Chan,https://sjsuspartans.com/sports/womens-gymnastics/roster/player/taylor-chan
San Jose State,Tia Gin,https://sjsuspartans.com/sports/womens-gymnastics/roster/player/tia-gin
San Jose State,Trinity Johnson,https://sjsuspartans.com/sports/womens-gymnastics/roster/player/trinity-johnson
San Jose State,Trisha Raquel,https://sjsuspartans.com/sports/womens-gymnastics/roster/player/trisha-raquel
Seattle Pacific,Alexa Okamura,https://spufalcons.com/sports/womens-gymnastics/roster/alexa-okamura/1957
Seattle Pacific,Alixandra Pierce,https://spufalcons.com/sports/womens-gymnastics/roster/alixandra-pierce/2836
Seattle Pacific,Alyssa Ortiz,https://spufalcons.com/sports/womens-gymnastics/roster/alyssa-ortiz/1750
Seattle Pacific,Amanda Willingham,https://spufalcons.com/sports/womens-gymnastics/roster/amanda-willingham/1754
Seattle Pacific,Ana Sabates,https://spufalcons.com/sports/womens-gymnastics/roster/ana-sabates/1958
Seattle Pacific,Ariana Harger,https://spufalcons.com/sports/womens-gymnastics/roster/ariana-harger/2160
Seattle Pacific,Ariana Harger,https://spufalcons.com/sports/womens-gymnastics/roster/ariana-harger/2160
Seattle Pacific,Autumn Huskie,https://spufalcons.com/sports/womens-gymnastics/roster/autumn-huskie/2411
Seattle Pacific,Breanna Beltran,https://spufalcons.com/sports/womens-gymnastics/roster/breanna-beltran/2157
Seattle Pacific,Brittany Atchison,https://spufalcons.com/sports/womens-gymnastics/roster/brittany-atchison/2400
Seattle Pacific,Brittany Atchison,https://spufalcons.com/sports/womens-gymnastics/roster/brittany-atchison/2400
Seattle Pacific,Cara Lord,https://spufalcons.com/sports/womens-gymnastics/roster/cara-lord/1748
Seattle Pacific,Carly Kano,https://spufalcons.com/sports/womens-gymnastics/roster/carly-kano/2619
Seattle Pacific,Ciello Magsanide,https://spufalcons.com/sports/womens-gymnastics/roster/ciello-magsanide/2825
Seattle Pacific,Corrin Coons,https://spufalcons.com/sports/womens-gymnastics/roster/corrin-coons/2832
Seattle Pacific,Darian Burns,https://spufalcons.com/sports/womens-gymnastics/roster/darian-burns/2820
Seattle Pacific,Delaney Fields,https://spufalcons.com/sports/womens-gymnastics/roster/delaney-fields/2835
Seattle Pacific,Haven Lanzador,https://spufalcons.com/sports/womens-gymnastics/roster/haven-lanzador/2824
Seattle Pacific,Itzia San Ramon,https://spufalcons.com/sports/womens-gymnastics/roster/itzia-san-roman/2624
Seattle Pacific,Itzia San Roman,https://spufalcons.com/sports/womens-gymnastics/roster/itzia-san-roman/2624
Seattle Pacific,Jadacie Durst,https://spufalcons.com/sports/womens-gymnastics/roster/jadacie-durst/2822
Seattle Pacific,Jadacie Durst,https://spufalcons.com/sports/womens-gymnastics/roster/jadacie-durst/2822
Seattle Pacific,Kayla Chan,https://spufalcons.com/sports/womens-gymnastics/roster/kayla-chan/2821
Seattle Pacific,Kayli Tran,https://spufalcons.com/sports/womens-gymnastics/roster/kayli-tran/2829
Seattle Pacific,Kristi Hayashida,https://spufalcons.com/sports/womens-gymnastics/roster/kristi-hayashida/2161
Seattle Pacific,Kylee Gauna,https://spufalcons.com/sports/womens-gymnastics/roster/kylee-gauna/2618
Seattle Pacific,Kylie Reese,https://spufalcons.com/sports/womens-gymnastics/roster/kylie-reese/2827
Seattle Pacific,Lauren Glover,https://spufalcons.com/sports/womens-gymnastics/roster/lauren-glover/2159
Seattle Pacific,Lena Wirth,https://spufalcons.com/sports/womens-gymnastics/roster/lena-wirth/2830
Seattle Pacific,Maria Hundley,https://spufalcons.com/sports/womens-gymnastics/roster/maria-hundley/1956
Seattle Pacific,Maryanna Peterson,https://spufalcons.com/sports/womens-gymnastics/roster/maryanna-peterson/2163
Seattle Pacific,McKenna Zimmermann,https://spufalcons.com/sports/womens-gymnastics/roster/mckenna-zimmermann/2831
Seattle Pacific,Miyuki Matsune,https://spufalcons.com/sports/womens-gymnastics/roster/miyuki-matsune/2826
Seattle Pacific,Paige Blaney,https://spufalcons.com/sports/womens-gymnastics/roster/paige-blaney/1741
Seattle Pacific,Rain Sullivan,https://spufalcons.com/sports/womens-gymnastics/roster/rain-sullivan/1959
Seattle Pacific,Renee Zografos,https://spufalcons.com/sports/womens-gymnastics/roster/renee-zografos/2167
Seattle Pacific,Shannon Escarra,https://spufalcons.com/sports/womens-gymnastics/roster/shannon-escarra/1743
Seattle Pacific,Shelbi Spivey,https://spufalcons.com/sports/womens-gymnastics/roster/shelbi-spivey/2828
Seattle Pacific,Sienna Brane,https://spufalcons.com/sports/womens-gymnastics/roster/sienna-brane/2819
Seattle Pacific,Simone Dumas-Guzman,https://spufalcons.com/sports/womens-gymnastics/roster/simone-dumas-guzman/2834
Seattle Pacific,Sydney Clark,https://spufalcons.com/sports/womens-gymnastics/roster/sydney-clark/1742
Seattle Pacific,Sydney Clark,https://spufalcons.com/sports/womens-gymnastics/roster/sydney-clark/1742
Seattle Pacific,Teryn Loland,https://spufalcons.com/sports/womens-gymnastics/roster/teryn-loland/1747
Seattle Pacific,Teryn Loland,https://spufalcons.com/sports/womens-gymnastics/roster/teryn-loland/1747
Seattle Pacific,Tracie Villanueva,https://spufalcons.com/sports/womens-gymnastics/roster/tracie-villanueva/2166
Seattle Pacific,Tracie Villanueva,https://spufalcons.com/sports/womens-gymnastics/roster/tracie-villanueva/2166
Seattle Pacific,Zahra Lawal,https://spufalcons.com/sports/womens-gymnastics/roster/zahra-lawal/2621
Simpson,Abbie Lain,https://www.simpsonathletics.com/sports/wgym/2023-24/bios/lain_abbie_tv5s
Simpson,Annika Cole,https://www.simpsonathletics.com/sports/wgym/2022-23/bios/cole_annika_1bw8
Simpson,Avery Ingram,https://www.simpsonathletics.com/sports/wgym/2022-23/bios/ingram_avery_h5lr
Simpson,Avril Crespin,https://www.simpsonathletics.com/sports/wgym/2022-23/bios/crespin_avril_afdf
Simpson,Baily Tessena,https://www.simpsonathletics.com/sports/wgym/2024-25/bios/tessena_baily_gpeu
Simpson,Bella Dix,https://www.simpsonathletics.com/sports/wgym/2022-23/bios/dix_bella_yeng
Simpson,Brooklen Morgan,https://www.simpsonathletics.com/sports/wgym/2022-23/bios/morgan_brooklen_ycgr
Simpson,Chloe Radmer,https://www.simpsonathletics.com/sports/wgym/2023-24/bios/radmer_chloe_k7w2
Simpson,Chloe Radmer,https://www.simpsonathletics.com/sports/wgym/2022-23/bios/radmer_chloe_6uuk
Simpson,Emma Charles,https://www.simpsonathletics.com/sports/wgym/2023-24/bios/charles_emma_v4xd
Simpson,Emma Charles,https://www.simpsonathletics.com/sports/wgym/2023-24/bios/charles_emma_v4xd
Simpson,Emma Tolbert,https://www.simpsonathletics.com/sports/wgym/2023-24/bios/tolbert_emma_kcu0
Simpson,Erin Baugh,https://www.simpsonathletics.com/sports/wgym/2024-25/bios/baugh_erin_9udh
Simpson,Evalyn Resnick,https://www.simpsonathletics.com/sports/wgym/2023-24/bios/resnick_evalyn_tzvk
Simpson,Izzy Brown,https://www.simpsonathletics.com/sports/wgym/2022-23/bios/brown_izzy_n5q2
Simpson,Kaelyn Tally,https://www.simpsonathletics.com/sports/wgym/2023-24/bios/tally_kaelyn_y22j
Simpson,Kaley Bristow,https://www.simpsonathletics.com/sports/wgym/2024-25/bios/bristow_kaley_xruh
Simpson,Kaylee Paige,https://www.simpsonathletics.com/sports/wgym/2023-24/bios/paige_kaylee_rgwa
Simpson,Kaylee Paige,https://www.simpsonathletics.com/sports/wgym/2023-24/bios/paige_kaylee_rgwa
Simpson,Morgan Svec,https://www.simpsonathletics.com/sports/wgym/2022-23/bios/svec_morgan_nds2
Simpson,Nicola Catchpole,https://www.simpsonathletics.com/sports/wgym/2023-24/bios/catchpole_nicola_4zqr
Simpson,Olivia Short,https://www.simpsonathletics.com/sports/wgym/2022-23/bios/short_olivia_an8e
Simpson,Winter Poolaw,https://www.simpsonathletics.com/sports/wgym/2023-24/bios/poolaw_wynter_z2oh
Southern Conn.,Abby Royer,https://scsuowls.com/sports/gymnastics/roster/abby-royer/10618
Southern Conn.,Abigail Bensley,https://www.google.com/url?sa=t&source=web&rct=j&opi=89978449&url=https://scsuowls.com/sports/gymnastics/roster/abigail-bensley/4993&ved=2ahUKEwiz95KcvsiJAxWcLtAFHYJHHDUQFnoECBUQAQ&usg=AOvVaw06Z6NPgcp7ugd4YYuOJy8Q
Southern Conn.,Alexa Melanson,https://scsuowls.com/sports/gymnastics/roster/alexa-melanson/10611
Southern Conn.,Alexandra Avendano,https://scsuowls.com/sports/gymnastics/roster/alexandra-avendano/5492
Southern Conn.,Alexandra Lesperance,https://scsuowls.com/sports/gymnastics/roster/alexandra-lesperance/6640
Southern Conn.,Angel Lee,https://scsuowls.com/sports/gymnastics/roster/angel--lee/10610
Southern Conn.,Angelina Stanfa,https://scsuowls.com/sports/gymnastics/roster/angelina-stanfa/10621
Southern Conn.,Audrey Arnold,https://scsuowls.com/sports/gymnastics/roster/audrey-arnold/9974
Southern Conn.,Austin Page,https://scsuowls.com/sports/gymnastics/roster/austin--page/4353
Southern Conn.,Ava Boyd,https://scsuowls.com/sports/gymnastics/roster/ava--boyd/9460
Southern Conn.,Ava Kelly,https://scsuowls.com/sports/gymnastics/roster/ava-kelly/10609
Southern Conn.,Bella Lanata,https://scsuowls.com/sports/gymnastics/roster/bella-lanata/6035
Southern Conn.,Bianca Leon,https://scsuowls.com/sports/gymnastics/roster/bianca-leon/8785
Southern Conn.,Breyana Daniels,https://scsuowls.com/sports/gymnastics/roster/breyana-daniels/8779
Southern Conn.,Brianna Dorr,https://scsuowls.com/sports/gymnastics/roster/brianna-dorr/10606
Southern Conn.,Brianna Marriott,https://scsuowls.com/sports/gymnastics/roster/coaches/brianna-marriott/1499
Southern Conn.,Brooke Burkhart,https://scsuowls.com/sports/gymnastics/roster/brooke-burkhart/9462
Southern Conn.,Cadi Borsellino,https://scsuowls.com/sports/gymnastics/roster/cadi-borsellino/6020
Southern Conn.,Cassidy Girolamo,https://scsuowls.com/sports/gymnastics/roster/cassidy-girolamo/8781
Southern Conn.,Chelcie Rosborough,https://scsuowls.com/sports/gymnastics/roster/chelcie-rosborough/3849
Southern Conn.,Chelsea Baker,https://scsuowls.com/sports/gymnastics/roster/chelsea-baker/8777
Southern Conn.,Christine Volz,https://scsuowls.com/sports/gymnastics/roster/christine-volz/4358
Southern Conn.,Ciana Rios,https://scsuowls.com/sports/gymnastics/roster/ciana-rios/10617
Southern Conn.,Delaney Fields,https://scsuowls.com/sports/gymnastics/roster/delaney-fields/8780
Southern Conn.,Elena Bailey,https://scsuowls.com/sports/gymnastics/roster/elena-bailey/9458
Southern Conn.,Emelia Diaz,https://scsuowls.com/sports/gymnastics/roster/emelia-diaz/9978
Southern Conn.,Emiley Kahl,https://scsuowls.com/sports/gymnastics/roster/emiley-kahl/10608
Southern Conn.,Emily Balasco,https://scsuowls.com/sports/gymnastics/roster/emily-balasco/8334
Southern Conn.,Emily Shelton,https://scsuowls.com/sports/gymnastics/roster/emily-shelton/3850
Southern Conn.,Erica Beyer,https://scsuowls.com/sports/gymnastics/roster/erica-beyer/10600
Southern Conn.,Gabriela Dinisoe,https://scsuowls.com/sports/gymnastics/roster/gabriela-dinisoe/10605
Southern Conn.,Gigi Mastellone,https://scsuowls.com/sports/gymnastics/roster/gigi-mastellone/10003
Southern Conn.,Gracie Hundley,https://scsuowls.com/sports/gymnastics/roster/gracie-hundley/5507
Southern Conn.,Hanna Zebdi,https://scsuowls.com/sports/gymnastics/roster/hanna-zebdi/10624
Southern Conn.,Hannah Stahlbrodt,https://scsuowls.com/sports/gymnastics/roster/hannah-stahlbrodt/9479
Southern Conn.,Haylee Courson,https://scsuowls.com/sports/gymnastics/roster/haylee-courson/5023
Southern Conn.,Isabella Antonangeli,https://scsuowls.com/sports/gymnastics/roster/coaches/isabella-antonangeli/1498
Southern Conn.,Jacqueline Kutcher,https://scsuowls.com/sports/gymnastics/roster/jackie-kutcher/6639
Southern Conn.,Jasmine Zambrana,https://scsuowls.com/sports/gymnastics/roster/jasmine-zambrana/4359
Southern Conn.,Jayci Jordan,https://scsuowls.com/sports/gymnastics/roster/jayci-jordan/9982
Southern Conn.,Jenna Zakala,https://scsuowls.com/sports/gymnastics/roster/jenna-zakala/6647
Southern Conn.,Jennifer Rochefort,https://scsuowls.com/sports/gymnastics/roster/jennifer-rochefort/4357
Southern Conn.,Jenny Kaufman,https://scsuowls.com/sports/gymnastics/roster/jenny-kaufman/3841
